time,open,high,low,close,volume,exchange,pair
2024-11-27 02:43:00,3344.13,3351.02,3344.13,3348.67,13.836919,KuCoin,ETH-USDT
2024-11-27 02:42:00,3343.45,3345.44,3343.45,3344.13,13.477866,KuCoin,ETH-USDT
2024-11-27 02:41:00,3345.78,3346.51,3342.43,3342.43,30.2162113,KuCoin,ETH-USDT
2024-11-27 02:40:00,3345.59,3347.18,3343,3346.07,35.3916152,KuCoin,ETH-USDT
2024-11-27 02:39:00,3343.37,3348.48,3343.37,3343.64,43.3134895,KuCoin,ETH-USDT
2024-11-27 02:38:00,3342.68,3344.12,3341.47,3342.74,26.1143497,KuCoin,ETH-USDT
2024-11-27 02:37:00,3347.06,3348.18,3342.67,3342.67,26.8141873,KuCoin,ETH-USDT
2024-11-27 02:36:00,3347.78,3350.21,3346.11,3347.64,50.7795638,KuCoin,ETH-USDT
2024-11-27 02:35:00,3339.98,3348.79,3339.98,3346.99,44.1301325,KuCoin,ETH-USDT
2024-11-27 02:34:00,3343.29,3343.29,3340.48,3340.48,20.3668307,KuCoin,ETH-USDT
2024-11-27 02:33:00,3342.67,3344.86,3340.54,3343.62,20.8039533,KuCoin,ETH-USDT
2024-11-27 02:32:00,3341.22,3344.13,3340.49,3342.67,38.8579114,KuCoin,ETH-USDT
2024-11-27 02:31:00,3344.62,3344.62,3341.59,3341.59,28.868227,KuCoin,ETH-USDT
2024-11-27 02:30:00,3344.48,3345.72,3342.68,3344.66,40.543472,KuCoin,ETH-USDT
2024-11-27 02:29:00,3343.4,3345.12,3343.4,3344.48,14.1742263,KuCoin,ETH-USDT
2024-11-27 02:28:00,3346.7,3347.81,3343.2,3343.4,33.4237436,KuCoin,ETH-USDT
2024-11-27 02:27:00,3348.69,3348.94,3345.04,3345.92,50.2479494,KuCoin,ETH-USDT
2024-11-27 02:26:00,3345.81,3348.94,3344.15,3348.35,62.8237068,KuCoin,ETH-USDT
2024-11-27 02:25:00,3343.75,3346.8,3342.68,3345.67,57.6767284,KuCoin,ETH-USDT
2024-11-27 02:24:00,3330.99,3343.95,3330.99,3343.22,83.8057702,KuCoin,ETH-USDT
2024-11-27 02:23:00,3327.03,3330.74,3326.16,3330.74,34.7407741,KuCoin,ETH-USDT
2024-11-27 02:22:00,3330.11,3330.11,3323.69,3326.85,44.155055,KuCoin,ETH-USDT
2024-11-27 02:21:00,3322.62,3330.94,3322.62,3330.15,23.1770739,KuCoin,ETH-USDT
2024-11-27 02:20:00,3323.51,3325.15,3319.26,3322.23,29.0896807,KuCoin,ETH-USDT
2024-11-27 02:19:00,3324.7,3324.7,3321.99,3323.43,13.8552717,KuCoin,ETH-USDT
2024-11-27 02:18:00,3321.67,3324.69,3321.06,3324.69,27.0370229,KuCoin,ETH-USDT
2024-11-27 02:17:00,3323.79,3323.79,3321.45,3321.46,47.8562792,KuCoin,ETH-USDT
2024-11-27 02:16:00,3320.02,3324.04,3318.82,3324.04,24.4919005,KuCoin,ETH-USDT
2024-11-27 02:15:00,3321.97,3324.16,3319.16,3319.87,62.1776583,KuCoin,ETH-USDT
2024-11-27 02:14:00,3333.18,3333.18,3321.08,3321.96,60.7788011,KuCoin,ETH-USDT
2024-11-27 02:13:00,3333.91,3335.33,3333.39,3333.39,10.8962568,KuCoin,ETH-USDT
2024-11-27 02:12:00,3332.75,3334.39,3332.75,3333.54,15.060321,KuCoin,ETH-USDT
2024-11-27 02:11:00,3332.11,3333.83,3331.85,3332.93,23.3028367,KuCoin,ETH-USDT
2024-11-27 02:10:00,3334,3335.35,3332.07,3332.08,27.3352277,KuCoin,ETH-USDT
2024-11-27 02:09:00,3332.45,3334.63,3332,3334,14.2630933,KuCoin,ETH-USDT
2024-11-27 03:48:00,3352.9,3354.34,3352.35,3353.23,21.5542818,KuCoin,ETH-USDT
2024-11-27 03:47:00,3354.79,3355.57,3352.89,3352.89,23.3850678,KuCoin,ETH-USDT
2024-11-27 03:46:00,3357.77,3357.77,3353.96,3354.8,29.5296848,KuCoin,ETH-USDT
2024-11-27 03:45:00,3355.55,3360,3355.55,3358,30.433837,KuCoin,ETH-USDT
2024-11-27 03:44:00,3354.36,3356.66,3354.36,3355.42,22.4782751,KuCoin,ETH-USDT
2024-11-27 03:43:00,3353.62,3355.8,3352.44,3354.48,9.2420539,KuCoin,ETH-USDT
2024-11-27 03:42:00,3354.25,3356.62,3353.74,3353.74,25.7709032,KuCoin,ETH-USDT
2024-11-27 03:41:00,3354.2,3355.63,3352.29,3354.34,45.9292675,KuCoin,ETH-USDT
2024-11-27 03:40:00,3352.9,3353.62,3351.43,3353.62,15.6092555,KuCoin,ETH-USDT
2024-11-27 03:39:00,3354.35,3355.05,3352.9,3352.9,27.8831433,KuCoin,ETH-USDT
2024-11-27 03:38:00,3356.43,3356.43,3353.64,3354.1,39.9337907,KuCoin,ETH-USDT
2024-11-27 03:37:00,3357.46,3357.46,3354.08,3355.54,21.5248604,KuCoin,ETH-USDT
2024-11-27 03:36:00,3358,3359.58,3357.12,3357.2,27.3897172,KuCoin,ETH-USDT
2024-11-27 03:35:00,3353.45,3358.14,3353.45,3357.05,41.8648411,KuCoin,ETH-USDT
2024-11-27 03:34:00,3350.7,3353.35,3350.08,3353.35,9.8085149,KuCoin,ETH-USDT
2024-11-27 03:33:00,3352.6,3352.6,3350.05,3350.67,25.900217,KuCoin,ETH-USDT
2024-11-27 03:32:00,3354.34,3354.35,3351.12,3352.68,35.2328415,KuCoin,ETH-USDT
2024-11-27 03:31:00,3354.66,3355.5,3351.97,3353.13,49.7243686,KuCoin,ETH-USDT
2024-11-27 03:30:00,3355.95,3356.54,3354.51,3354.81,22.7546905,KuCoin,ETH-USDT
2024-11-27 03:29:00,3354.21,3355.81,3354.1,3355.81,15.007865,KuCoin,ETH-USDT
2024-11-27 03:28:00,3355.81,3357.27,3354.16,3354.16,20.9507157,KuCoin,ETH-USDT
2024-11-27 03:27:00,3358.73,3360.64,3355.81,3355.81,14.897928,KuCoin,ETH-USDT
2024-11-27 03:26:00,3357.82,3359.11,3357.28,3358.29,6.4721156,KuCoin,ETH-USDT
2024-11-27 03:25:00,3357.27,3358.66,3357.14,3357.94,11.1287787,KuCoin,ETH-USDT
2024-11-27 03:24:00,3355.9,3357.88,3355.9,3357.12,15.4319479,KuCoin,ETH-USDT
2024-11-27 03:23:00,3354.13,3356.47,3353.74,3355.58,22.1405207,KuCoin,ETH-USDT
2024-11-27 03:22:00,3358.82,3358.82,3354.2,3355.51,43.8416641,KuCoin,ETH-USDT
2024-11-27 03:21:00,3361.18,3361.98,3358.83,3358.83,15.6372047,KuCoin,ETH-USDT
2024-11-27 03:20:00,3361.65,3362.01,3359.46,3361.45,20.0668039,KuCoin,ETH-USDT
2024-11-27 03:19:00,3362.85,3363.12,3361.24,3361.38,38.6888936,KuCoin,ETH-USDT
2024-11-27 03:18:00,3361.48,3363.1,3361.09,3362.47,37.492029,KuCoin,ETH-USDT
2024-11-27 03:17:00,3358.83,3367,3358.83,3361.5,38.9662434,KuCoin,ETH-USDT
2024-11-27 03:16:00,3364.88,3366.74,3358.82,3358.82,33.6523733,KuCoin,ETH-USDT
2024-11-27 03:15:00,3367.79,3369.25,3365.3,3365.3,19.5865599,KuCoin,ETH-USDT
2024-11-27 03:14:00,3368.51,3368.81,3367.78,3367.78,7.0603661,KuCoin,ETH-USDT
2024-11-27 03:13:00,3366.48,3368.51,3366.48,3368.51,15.1161196,KuCoin,ETH-USDT
2024-11-27 03:12:00,3366,3367.42,3365.94,3366.76,27.8055704,KuCoin,ETH-USDT
2024-11-27 03:11:00,3368.21,3368.21,3366.03,3366.03,28.4520529,KuCoin,ETH-USDT
2024-11-27 03:10:00,3361.81,3368.21,3361.81,3368.21,12.4383762,KuCoin,ETH-USDT
2024-11-27 03:09:00,3361.66,3363.05,3360,3363.03,34.2586626,KuCoin,ETH-USDT
2024-11-27 03:08:00,3361.64,3363.11,3360.4,3361.64,18.2215012,KuCoin,ETH-USDT
2024-11-27 03:07:00,3365.19,3365.19,3361.65,3361.65,38.3869624,KuCoin,ETH-USDT
2024-11-27 03:06:00,3365.37,3366.76,3363.15,3364.58,21.1482223,KuCoin,ETH-USDT
2024-11-27 03:05:00,3369.68,3370.41,3364.72,3365.5,33.9028574,KuCoin,ETH-USDT
2024-11-27 03:04:00,3371.61,3372,3367.92,3370.41,43.3547714,KuCoin,ETH-USDT
2024-11-27 03:03:00,3365.3,3371.6,3364.09,3371.6,65.1104896,KuCoin,ETH-USDT
2024-11-27 03:02:00,3365.63,3367.65,3363.84,3365.13,29.9777715,KuCoin,ETH-USDT
2024-11-27 03:01:00,3363.11,3366.39,3362.06,3365.3,40.0600379,KuCoin,ETH-USDT
2024-11-27 03:00:00,3364.16,3366.11,3363.2,3363.27,27.2514308,KuCoin,ETH-USDT
2024-11-27 02:59:00,3364.09,3365.75,3364.08,3364.57,9.4583475,KuCoin,ETH-USDT
2024-11-27 02:58:00,3362.63,3364.12,3362.63,3364.09,14.3207169,KuCoin,ETH-USDT
2024-11-27 02:57:00,3363.82,3363.82,3362.8,3363.04,49.8465509,KuCoin,ETH-USDT
2024-11-27 02:56:00,3358.81,3363.83,3358.81,3363.83,25.7391229,KuCoin,ETH-USDT
2024-11-27 02:55:00,3360.03,3361.76,3358.39,3358.84,19.14633,KuCoin,ETH-USDT
2024-11-27 02:54:00,3361.48,3362.37,3358.73,3359.87,11.8715419,KuCoin,ETH-USDT
2024-11-27 02:53:00,3363.63,3363.63,3360.5,3361.12,5.6097422,KuCoin,ETH-USDT
2024-11-27 02:52:00,3365.64,3365.69,3363.38,3363.84,29.0188811,KuCoin,ETH-USDT
2024-11-27 02:51:00,3359.77,3365.66,3359.77,3365.28,68.9285468,KuCoin,ETH-USDT
2024-11-27 02:50:00,3362.24,3362.78,3359.01,3359.46,43.319338,KuCoin,ETH-USDT
2024-11-27 02:49:00,3358.56,3362.76,3358.56,3362.07,58.3854473,KuCoin,ETH-USDT
2024-11-27 02:48:00,3356.94,3358.9,3355.82,3357.99,31.6415505,KuCoin,ETH-USDT
2024-11-27 02:47:00,3357.79,3358.59,3355.82,3357.2,24.1306684,KuCoin,ETH-USDT
2024-11-27 02:46:00,3355.38,3360.38,3355.38,3357.78,82.1211355,KuCoin,ETH-USDT
2024-11-27 02:45:00,3349.26,3355.36,3349.26,3355.36,55.17795761,KuCoin,ETH-USDT
2024-11-27 02:44:00,3348.51,3350.69,3346.46,3349.25,77.9955234,KuCoin,ETH-USDT
2024-11-27 02:43:00,3344.13,3351.02,3344.13,3348.67,13.836919,KuCoin,ETH-USDT
2024-11-27 02:42:00,3343.45,3345.44,3343.45,3344.13,13.477866,KuCoin,ETH-USDT
2024-11-27 02:41:00,3345.78,3346.51,3342.43,3342.43,30.2162113,KuCoin,ETH-USDT
2024-11-27 02:40:00,3345.59,3347.18,3343,3346.07,35.3916152,KuCoin,ETH-USDT
2024-11-27 02:39:00,3343.37,3348.48,3343.37,3343.64,43.3134895,KuCoin,ETH-USDT
2024-11-27 02:38:00,3342.68,3344.12,3341.47,3342.74,26.1143497,KuCoin,ETH-USDT
2024-11-27 02:37:00,3347.06,3348.18,3342.67,3342.67,26.8141873,KuCoin,ETH-USDT
2024-11-27 02:36:00,3347.78,3350.21,3346.11,3347.64,50.7795638,KuCoin,ETH-USDT
2024-11-27 02:35:00,3339.98,3348.79,3339.98,3346.99,44.1301325,KuCoin,ETH-USDT
2024-11-27 02:34:00,3343.29,3343.29,3340.48,3340.48,20.3668307,KuCoin,ETH-USDT
2024-11-27 02:33:00,3342.67,3344.86,3340.54,3343.62,20.8039533,KuCoin,ETH-USDT
2024-11-27 02:32:00,3341.22,3344.13,3340.49,3342.67,38.8579114,KuCoin,ETH-USDT
2024-11-27 02:31:00,3344.62,3344.62,3341.59,3341.59,28.868227,KuCoin,ETH-USDT
2024-11-27 02:30:00,3344.48,3345.72,3342.68,3344.66,40.543472,KuCoin,ETH-USDT
2024-11-27 02:29:00,3343.4,3345.12,3343.4,3344.48,14.1742263,KuCoin,ETH-USDT
2024-11-27 02:28:00,3346.7,3347.81,3343.2,3343.4,33.4237436,KuCoin,ETH-USDT
2024-11-27 02:27:00,3348.69,3348.94,3345.04,3345.92,50.2479494,KuCoin,ETH-USDT
2024-11-27 02:26:00,3345.81,3348.94,3344.15,3348.35,62.8237068,KuCoin,ETH-USDT
2024-11-27 02:25:00,3343.75,3346.8,3342.68,3345.67,57.6767284,KuCoin,ETH-USDT
2024-11-27 02:24:00,3330.99,3343.95,3330.99,3343.22,83.8057702,KuCoin,ETH-USDT
2024-11-27 02:23:00,3327.03,3330.74,3326.16,3330.74,34.7407741,KuCoin,ETH-USDT
2024-11-27 02:22:00,3330.11,3330.11,3323.69,3326.85,44.155055,KuCoin,ETH-USDT
2024-11-27 02:21:00,3322.62,3330.94,3322.62,3330.15,23.1770739,KuCoin,ETH-USDT
2024-11-27 02:20:00,3323.51,3325.15,3319.26,3322.23,29.0896807,KuCoin,ETH-USDT
2024-11-27 02:19:00,3324.7,3324.7,3321.99,3323.43,13.8552717,KuCoin,ETH-USDT
2024-11-27 02:18:00,3321.67,3324.69,3321.06,3324.69,27.0370229,KuCoin,ETH-USDT
2024-11-27 02:17:00,3323.79,3323.79,3321.45,3321.46,47.8562792,KuCoin,ETH-USDT
2024-11-27 02:16:00,3320.02,3324.04,3318.82,3324.04,24.4919005,KuCoin,ETH-USDT
2024-11-27 02:15:00,3321.97,3324.16,3319.16,3319.87,62.1776583,KuCoin,ETH-USDT
2024-11-27 02:14:00,3333.18,3333.18,3321.08,3321.96,60.7788011,KuCoin,ETH-USDT
2024-11-27 02:13:00,3333.91,3335.33,3333.39,3333.39,10.8962568,KuCoin,ETH-USDT
2024-11-27 02:12:00,3332.75,3334.39,3332.75,3333.54,15.060321,KuCoin,ETH-USDT
2024-11-27 02:11:00,3332.11,3333.83,3331.85,3332.93,23.3028367,KuCoin,ETH-USDT
2024-11-27 02:10:00,3334,3335.35,3332.07,3332.08,27.3352277,KuCoin,ETH-USDT
2024-11-27 02:09:00,3332.45,3334.63,3332,3334,14.2630933,KuCoin,ETH-USDT
2024-11-27 03:48:00,3352.9,3354.34,3352.35,3352.83,23.9751871,KuCoin,ETH-USDT
2024-11-27 03:47:00,3354.79,3355.57,3352.89,3352.89,23.3850678,KuCoin,ETH-USDT
2024-11-27 03:46:00,3357.77,3357.77,3353.96,3354.8,29.5296848,KuCoin,ETH-USDT
2024-11-27 03:45:00,3355.55,3360,3355.55,3358,30.433837,KuCoin,ETH-USDT
2024-11-27 03:44:00,3354.36,3356.66,3354.36,3355.42,22.4782751,KuCoin,ETH-USDT
2024-11-27 03:43:00,3353.62,3355.8,3352.44,3354.48,9.2420539,KuCoin,ETH-USDT
2024-11-27 03:42:00,3354.25,3356.62,3353.74,3353.74,25.7709032,KuCoin,ETH-USDT
2024-11-27 03:41:00,3354.2,3355.63,3352.29,3354.34,45.9292675,KuCoin,ETH-USDT
2024-11-27 03:40:00,3352.9,3353.62,3351.43,3353.62,15.6092555,KuCoin,ETH-USDT
2024-11-27 03:39:00,3354.35,3355.05,3352.9,3352.9,27.8831433,KuCoin,ETH-USDT
2024-11-27 03:38:00,3356.43,3356.43,3353.64,3354.1,39.9337907,KuCoin,ETH-USDT
2024-11-27 03:37:00,3357.46,3357.46,3354.08,3355.54,21.5248604,KuCoin,ETH-USDT
2024-11-27 03:36:00,3358,3359.58,3357.12,3357.2,27.3897172,KuCoin,ETH-USDT
2024-11-27 03:35:00,3353.45,3358.14,3353.45,3357.05,41.8648411,KuCoin,ETH-USDT
2024-11-27 03:34:00,3350.7,3353.35,3350.08,3353.35,9.8085149,KuCoin,ETH-USDT
2024-11-27 03:33:00,3352.6,3352.6,3350.05,3350.67,25.900217,KuCoin,ETH-USDT
2024-11-27 03:32:00,3354.34,3354.35,3351.12,3352.68,35.2328415,KuCoin,ETH-USDT
2024-11-27 03:31:00,3354.66,3355.5,3351.97,3353.13,49.7243686,KuCoin,ETH-USDT
2024-11-27 03:30:00,3355.95,3356.54,3354.51,3354.81,22.7546905,KuCoin,ETH-USDT
2024-11-27 03:29:00,3354.21,3355.81,3354.1,3355.81,15.007865,KuCoin,ETH-USDT
2024-11-27 03:28:00,3355.81,3357.27,3354.16,3354.16,20.9507157,KuCoin,ETH-USDT
2024-11-27 03:27:00,3358.73,3360.64,3355.81,3355.81,14.897928,KuCoin,ETH-USDT
2024-11-27 03:26:00,3357.82,3359.11,3357.28,3358.29,6.4721156,KuCoin,ETH-USDT
2024-11-27 03:25:00,3357.27,3358.66,3357.14,3357.94,11.1287787,KuCoin,ETH-USDT
2024-11-27 03:24:00,3355.9,3357.88,3355.9,3357.12,15.4319479,KuCoin,ETH-USDT
2024-11-27 03:23:00,3354.13,3356.47,3353.74,3355.58,22.1405207,KuCoin,ETH-USDT
2024-11-27 03:22:00,3358.82,3358.82,3354.2,3355.51,43.8416641,KuCoin,ETH-USDT
2024-11-27 03:21:00,3361.18,3361.98,3358.83,3358.83,15.6372047,KuCoin,ETH-USDT
2024-11-27 03:20:00,3361.65,3362.01,3359.46,3361.45,20.0668039,KuCoin,ETH-USDT
2024-11-27 03:19:00,3362.85,3363.12,3361.24,3361.38,38.6888936,KuCoin,ETH-USDT
2024-11-27 03:18:00,3361.48,3363.1,3361.09,3362.47,37.492029,KuCoin,ETH-USDT
2024-11-27 03:17:00,3358.83,3367,3358.83,3361.5,38.9662434,KuCoin,ETH-USDT
2024-11-27 03:16:00,3364.88,3366.74,3358.82,3358.82,33.6523733,KuCoin,ETH-USDT
2024-11-27 03:15:00,3367.79,3369.25,3365.3,3365.3,19.5865599,KuCoin,ETH-USDT
2024-11-27 03:14:00,3368.51,3368.81,3367.78,3367.78,7.0603661,KuCoin,ETH-USDT
2024-11-27 03:13:00,3366.48,3368.51,3366.48,3368.51,15.1161196,KuCoin,ETH-USDT
2024-11-27 03:12:00,3366,3367.42,3365.94,3366.76,27.8055704,KuCoin,ETH-USDT
2024-11-27 03:11:00,3368.21,3368.21,3366.03,3366.03,28.4520529,KuCoin,ETH-USDT
2024-11-27 03:10:00,3361.81,3368.21,3361.81,3368.21,12.4383762,KuCoin,ETH-USDT
2024-11-27 03:09:00,3361.66,3363.05,3360,3363.03,34.2586626,KuCoin,ETH-USDT
2024-11-27 03:08:00,3361.64,3363.11,3360.4,3361.64,18.2215012,KuCoin,ETH-USDT
2024-11-27 03:07:00,3365.19,3365.19,3361.65,3361.65,38.3869624,KuCoin,ETH-USDT
2024-11-27 03:06:00,3365.37,3366.76,3363.15,3364.58,21.1482223,KuCoin,ETH-USDT
2024-11-27 03:05:00,3369.68,3370.41,3364.72,3365.5,33.9028574,KuCoin,ETH-USDT
2024-11-27 03:04:00,3371.61,3372,3367.92,3370.41,43.3547714,KuCoin,ETH-USDT
2024-11-27 03:03:00,3365.3,3371.6,3364.09,3371.6,65.1104896,KuCoin,ETH-USDT
2024-11-27 03:02:00,3365.63,3367.65,3363.84,3365.13,29.9777715,KuCoin,ETH-USDT
2024-11-27 03:01:00,3363.11,3366.39,3362.06,3365.3,40.0600379,KuCoin,ETH-USDT
2024-11-27 03:00:00,3364.16,3366.11,3363.2,3363.27,27.2514308,KuCoin,ETH-USDT
2024-11-27 02:59:00,3364.09,3365.75,3364.08,3364.57,9.4583475,KuCoin,ETH-USDT
2024-11-27 02:58:00,3362.63,3364.12,3362.63,3364.09,14.3207169,KuCoin,ETH-USDT
2024-11-27 02:57:00,3363.82,3363.82,3362.8,3363.04,49.8465509,KuCoin,ETH-USDT
2024-11-27 02:56:00,3358.81,3363.83,3358.81,3363.83,25.7391229,KuCoin,ETH-USDT
2024-11-27 02:55:00,3360.03,3361.76,3358.39,3358.84,19.14633,KuCoin,ETH-USDT
2024-11-27 02:54:00,3361.48,3362.37,3358.73,3359.87,11.8715419,KuCoin,ETH-USDT
2024-11-27 02:53:00,3363.63,3363.63,3360.5,3361.12,5.6097422,KuCoin,ETH-USDT
2024-11-27 02:52:00,3365.64,3365.69,3363.38,3363.84,29.0188811,KuCoin,ETH-USDT
2024-11-27 02:51:00,3359.77,3365.66,3359.77,3365.28,68.9285468,KuCoin,ETH-USDT
2024-11-27 02:50:00,3362.24,3362.78,3359.01,3359.46,43.319338,KuCoin,ETH-USDT
2024-11-27 02:49:00,3358.56,3362.76,3358.56,3362.07,58.3854473,KuCoin,ETH-USDT
2024-11-27 02:48:00,3356.94,3358.9,3355.82,3357.99,31.6415505,KuCoin,ETH-USDT
2024-11-27 02:47:00,3357.79,3358.59,3355.82,3357.2,24.1306684,KuCoin,ETH-USDT
2024-11-27 02:46:00,3355.38,3360.38,3355.38,3357.78,82.1211355,KuCoin,ETH-USDT
2024-11-27 02:45:00,3349.26,3355.36,3349.26,3355.36,55.17795761,KuCoin,ETH-USDT
2024-11-27 02:44:00,3348.51,3350.69,3346.46,3349.25,77.9955234,KuCoin,ETH-USDT
2024-11-27 02:43:00,3344.13,3351.02,3344.13,3348.67,13.836919,KuCoin,ETH-USDT
2024-11-27 02:42:00,3343.45,3345.44,3343.45,3344.13,13.477866,KuCoin,ETH-USDT
2024-11-27 02:41:00,3345.78,3346.51,3342.43,3342.43,30.2162113,KuCoin,ETH-USDT
2024-11-27 02:40:00,3345.59,3347.18,3343,3346.07,35.3916152,KuCoin,ETH-USDT
2024-11-27 02:39:00,3343.37,3348.48,3343.37,3343.64,43.3134895,KuCoin,ETH-USDT
2024-11-27 02:38:00,3342.68,3344.12,3341.47,3342.74,26.1143497,KuCoin,ETH-USDT
2024-11-27 02:37:00,3347.06,3348.18,3342.67,3342.67,26.8141873,KuCoin,ETH-USDT
2024-11-27 02:36:00,3347.78,3350.21,3346.11,3347.64,50.7795638,KuCoin,ETH-USDT
2024-11-27 02:35:00,3339.98,3348.79,3339.98,3346.99,44.1301325,KuCoin,ETH-USDT
2024-11-27 02:34:00,3343.29,3343.29,3340.48,3340.48,20.3668307,KuCoin,ETH-USDT
2024-11-27 02:33:00,3342.67,3344.86,3340.54,3343.62,20.8039533,KuCoin,ETH-USDT
2024-11-27 02:32:00,3341.22,3344.13,3340.49,3342.67,38.8579114,KuCoin,ETH-USDT
2024-11-27 02:31:00,3344.62,3344.62,3341.59,3341.59,28.868227,KuCoin,ETH-USDT
2024-11-27 02:30:00,3344.48,3345.72,3342.68,3344.66,40.543472,KuCoin,ETH-USDT
2024-11-27 02:29:00,3343.4,3345.12,3343.4,3344.48,14.1742263,KuCoin,ETH-USDT
2024-11-27 02:28:00,3346.7,3347.81,3343.2,3343.4,33.4237436,KuCoin,ETH-USDT
2024-11-27 02:27:00,3348.69,3348.94,3345.04,3345.92,50.2479494,KuCoin,ETH-USDT
2024-11-27 02:26:00,3345.81,3348.94,3344.15,3348.35,62.8237068,KuCoin,ETH-USDT
2024-11-27 02:25:00,3343.75,3346.8,3342.68,3345.67,57.6767284,KuCoin,ETH-USDT
2024-11-27 02:24:00,3330.99,3343.95,3330.99,3343.22,83.8057702,KuCoin,ETH-USDT
2024-11-27 02:23:00,3327.03,3330.74,3326.16,3330.74,34.7407741,KuCoin,ETH-USDT
2024-11-27 02:22:00,3330.11,3330.11,3323.69,3326.85,44.155055,KuCoin,ETH-USDT
2024-11-27 02:21:00,3322.62,3330.94,3322.62,3330.15,23.1770739,KuCoin,ETH-USDT
2024-11-27 02:20:00,3323.51,3325.15,3319.26,3322.23,29.0896807,KuCoin,ETH-USDT
2024-11-27 02:19:00,3324.7,3324.7,3321.99,3323.43,13.8552717,KuCoin,ETH-USDT
2024-11-27 02:18:00,3321.67,3324.69,3321.06,3324.69,27.0370229,KuCoin,ETH-USDT
2024-11-27 02:17:00,3323.79,3323.79,3321.45,3321.46,47.8562792,KuCoin,ETH-USDT
2024-11-27 02:16:00,3320.02,3324.04,3318.82,3324.04,24.4919005,KuCoin,ETH-USDT
2024-11-27 02:15:00,3321.97,3324.16,3319.16,3319.87,62.1776583,KuCoin,ETH-USDT
2024-11-27 02:14:00,3333.18,3333.18,3321.08,3321.96,60.7788011,KuCoin,ETH-USDT
2024-11-27 02:13:00,3333.91,3335.33,3333.39,3333.39,10.8962568,KuCoin,ETH-USDT
2024-11-27 02:12:00,3332.75,3334.39,3332.75,3333.54,15.060321,KuCoin,ETH-USDT
2024-11-27 02:11:00,3332.11,3333.83,3331.85,3332.93,23.3028367,KuCoin,ETH-USDT
2024-11-27 02:10:00,3334,3335.35,3332.07,3332.08,27.3352277,KuCoin,ETH-USDT
2024-11-27 02:09:00,3332.45,3334.63,3332,3334,14.2630933,KuCoin,ETH-USDT
2024-11-27 03:48:00,3352.9,3354.34,3352.35,3352.83,23.9751871,KuCoin,ETH-USDT
2024-11-27 03:47:00,3354.79,3355.57,3352.89,3352.89,23.3850678,KuCoin,ETH-USDT
2024-11-27 03:46:00,3357.77,3357.77,3353.96,3354.8,29.5296848,KuCoin,ETH-USDT
2024-11-27 03:45:00,3355.55,3360,3355.55,3358,30.433837,KuCoin,ETH-USDT
2024-11-27 03:44:00,3354.36,3356.66,3354.36,3355.42,22.4782751,KuCoin,ETH-USDT
2024-11-27 03:43:00,3353.62,3355.8,3352.44,3354.48,9.2420539,KuCoin,ETH-USDT
2024-11-27 03:42:00,3354.25,3356.62,3353.74,3353.74,25.7709032,KuCoin,ETH-USDT
2024-11-27 03:41:00,3354.2,3355.63,3352.29,3354.34,45.9292675,KuCoin,ETH-USDT
2024-11-27 03:40:00,3352.9,3353.62,3351.43,3353.62,15.6092555,KuCoin,ETH-USDT
2024-11-27 03:39:00,3354.35,3355.05,3352.9,3352.9,27.8831433,KuCoin,ETH-USDT
2024-11-27 03:38:00,3356.43,3356.43,3353.64,3354.1,39.9337907,KuCoin,ETH-USDT
2024-11-27 03:37:00,3357.46,3357.46,3354.08,3355.54,21.5248604,KuCoin,ETH-USDT
2024-11-27 03:36:00,3358,3359.58,3357.12,3357.2,27.3897172,KuCoin,ETH-USDT
2024-11-27 03:35:00,3353.45,3358.14,3353.45,3357.05,41.8648411,KuCoin,ETH-USDT
2024-11-27 03:34:00,3350.7,3353.35,3350.08,3353.35,9.8085149,KuCoin,ETH-USDT
2024-11-27 03:33:00,3352.6,3352.6,3350.05,3350.67,25.900217,KuCoin,ETH-USDT
2024-11-27 03:32:00,3354.34,3354.35,3351.12,3352.68,35.2328415,KuCoin,ETH-USDT
2024-11-27 03:31:00,3354.66,3355.5,3351.97,3353.13,49.7243686,KuCoin,ETH-USDT
2024-11-27 03:30:00,3355.95,3356.54,3354.51,3354.81,22.7546905,KuCoin,ETH-USDT
2024-11-27 03:29:00,3354.21,3355.81,3354.1,3355.81,15.007865,KuCoin,ETH-USDT
2024-11-27 03:28:00,3355.81,3357.27,3354.16,3354.16,20.9507157,KuCoin,ETH-USDT
2024-11-27 03:27:00,3358.73,3360.64,3355.81,3355.81,14.897928,KuCoin,ETH-USDT
2024-11-27 03:26:00,3357.82,3359.11,3357.28,3358.29,6.4721156,KuCoin,ETH-USDT
2024-11-27 03:25:00,3357.27,3358.66,3357.14,3357.94,11.1287787,KuCoin,ETH-USDT
2024-11-27 03:24:00,3355.9,3357.88,3355.9,3357.12,15.4319479,KuCoin,ETH-USDT
2024-11-27 03:23:00,3354.13,3356.47,3353.74,3355.58,22.1405207,KuCoin,ETH-USDT
2024-11-27 03:22:00,3358.82,3358.82,3354.2,3355.51,43.8416641,KuCoin,ETH-USDT
2024-11-27 03:21:00,3361.18,3361.98,3358.83,3358.83,15.6372047,KuCoin,ETH-USDT
2024-11-27 03:20:00,3361.65,3362.01,3359.46,3361.45,20.0668039,KuCoin,ETH-USDT
2024-11-27 03:19:00,3362.85,3363.12,3361.24,3361.38,38.6888936,KuCoin,ETH-USDT
